Datetime (date and time of sample collection),Days since 741001,"Sample Time Window, days","Flow, CFS","SS, mg/L (suspended solids)","TP, mg/L as P","SRP, mg/L, as P","NO23, mg/L as N","TKN, mg/L (Total Kjeldahl nitrogen)","Chloride, mg/L","Sulfate, mg/L","Silica, mg/L","Conductivity, ¦Ìmho","Future, NA",Month
2/27/2009 12:00,,0.33,518.0,98.739,0.258,0.051,3.48,2.458,33.3,43.5,7.52,590,,2
2/27/2009 20:00,,0.33,665.6,95.325,0.270,0.040,4.38,2.682,28.3,40.4,7.33,547,,2
2/28/2009 04:00,,0.33,769.3,186.290,0.370,0.047,4.28,3.370,33.7,41.4,7.10,564,,2
2/28/2009 12:00,,0.33,844.4,423.190,0.721,0.042,4.50,5.320,22.2,31.5,6.39,433,,2
2/28/2009 20:00,,0.33,910.0,263.090,0.546,0.038,4.16,4.152,19.8,28.4,6.27,402,,2
3/1/2009 04:00,,0.33,967.2,183.450,0.396,0.051,3.86,3.322,19.0,29.0,6.18,408,,3
3/1/2009 12:00,,0.33,1022.0,122.110,0.324,0.051,3.63,2.845,18.9,28.6,6.23,414,,3
3/1/2009 20:00,,0.33,1070.0,98.776,0.272,0.051,3.70,2.492,20.0,30.0,6.56,430,,3
3/2/2009 04:00,,0.33,1100.0,79.587,0.234,0.031,3.69,2.421,20.3,31.0,6.66,445,,3
3/2/2009 12:00,,0.33,1094.0,64.191,0.202,0.028,3.86,2.086,22.0,33.7,6.77,465,,3
3/2/2009 20:00,,0.67,1098.0,61.185,0.185,0.025,3.89,1.891,23.3,35.6,7.25,482,,3
3/3/2009 20:00,,1.00,923.1,38.709,0.150,0.023,4.19,1.914,27.7,39.7,7.52,547,,3
3/4/2009 20:00,,1.00,559.7,29.686,0.108,0.021,3.49,1.630,26.2,41.7,7.48,568,,3
3/5/2009 20:00,,1.00,423.8,25.615,0.085,0.021,2.91,1.566,25.8,43.1,7.41,580,,3
3/6/2009 20:00,,1.00,364.4,25.827,0.077,0.005,2.57,1.503,26.4,44.3,7.23,590,,3
3/7/2009 20:00,,0.67,339.8,26.087,0.076,0.017,2.40,1.285,26.8,46.7,7.26,602,,3
3/8/2009 04:00,,0.33,442.5,61.063,0.149,0.016,2.91,1.590,27.5,45.1,7.21,584,,3
3/8/2009 12:00,,0.33,953.5,349.190,0.631,0.084,4.40,3.864,22.0,31.0,6.67,445,,3
3/8/2009 20:00,,0.33,1584.0,499.540,0.951,0.104,4.08,5.281,16.6,21.9,5.93,335,,3
3/9/2009 04:00,,0.33,1940.0,341.260,0.821,0.127,4.50,5.102,17.6,21.4,6.47,328,,3
3/9/2009 12:00,,0.19,2142.0,291.950,0.739,0.127,4.31,4.318,18.5,21.1,6.58,335,,3
3/9/2009 13:15,,0.17,2163.0,229.080,0.720,0.084,4.09,4.407,18.0,20.3,6.54,335,,3
3/9/2009 20:00,,0.31,2436.0,258.660,0.654,0.117,4.29,2.017,19.3,22.4,6.15,343,,3
3/10/2009 04:00,,0.33,2900.0,223.310,0.578,0.093,4.12,1.862,17.1,22.3,5.94,333,,3
3/10/2009 12:00,,0.33,3336.0,207.560,0.570,0.088,3.82,1.718,14.1,19.5,5.83,307,,3
3/10/2009 20:00,,0.33,3750.0,177.450,0.488,0.092,4.32,1.437,14.8,19.6,5.92,321,,3
3/11/2009 04:00,,0.33,-9.0,201.280,0.498,0.074,3.55,1.460,13.3,18.0,5.58,299,,3
3/11/2009 12:00,,0.33,-9.0,336.680,0.796,0.102,2.91,1.862,11.5,15.4,4.94,273,,3
3/11/2009 20:00,,0.33,-9.0,536.550,0.977,0.119,2.54,2.042,10.6,13.7,4.81,251,,3
3/12/2009 04:00,,0.33,-9.0,403.770,0.842,0.087,2.51,1.943,9.9,14.1,4.75,243,,3
3/12/2009 12:00,,0.33,7908.0,437.630,0.840,0.103,2.25,1.808,8.8,13.5,4.67,232,,3
3/12/2009 20:00,,0.33,7416.0,413.040,0.787,0.080,1.96,1.683,8.6,12.7,4.54,230,,3
3/13/2009 04:00,,0.33,6630.0,326.410,0.664,0.070,1.89,1.731,8.3,12.2,4.55,240,,3
3/13/2009 12:00,,0.33,5726.0,224.580,0.539,0.090,2.12,1.434,9.4,14.0,4.87,257,,3
3/13/2009 20:00,,0.33,4798.0,165.230,0.438,0.053,2.27,1.295,10.1,15.5,5.19,276,,3
3/14/2009 04:00,,0.33,4055.0,130.630,0.378,0.070,2.37,1.101,11.1,17.0,5.43,292,,3
3/14/2009 12:00,,0.33,3510.0,105.670,0.337,0.057,2.44,1.038,12.6,18.5,5.67,308,,3
3/14/2009 20:00,,0.33,3075.0,95.018,0.311,0.047,2.47,1.057,11.9,19.1,5.64,322,,3
3/15/2009 04:00,,0.33,2738.0,85.798,0.278,0.046,2.63,1.135,12.6,20.9,5.80,338,,3
3/15/2009 12:00,,0.33,2452.0,75.736,0.266,0.052,2.74,1.070,13.2,22.1,6.05,353,,3
3/15/2009 20:00,,0.33,2219.0,67.905,0.238,0.047,2.83,1.061,13.8,23.2,6.19,366,,3
3/16/2009 04:00,,0.33,2033.0,60.455,0.225,0.047,2.90,1.069,14.4,24.5,6.36,381,,3
3/16/2009 12:00,,0.67,1904.0,57.029,0.200,0.063,3.28,0.932,16.6,28.4,5.87,393,,3
3/17/2009 12:00,,1.00,1560.0,46.721,0.169,0.055,3.36,0.902,18.3,32.0,5.97,429,,3
3/18/2009 12:00,,1.00,1250.0,48.580,0.156,0.046,3.29,0.800,19.9,35.0,6.02,458,,3
3/19/2009 12:00,,1.00,1026.0,51.470,0.151,0.047,3.19,0.794,21.8,37.6,6.01,481,,3
3/20/2009 12:00,,1.00,863.3,57.416,0.161,0.042,3.39,0.872,22.9,39.3,5.97,494,,3
3/21/2009 12:00,,1.00,705.6,48.270,0.137,0.041,3.30,0.904,24.6,41.3,5.98,518,,3
3/22/2009 12:00,,1.00,548.4,41.969,0.121,0.033,3.20,0.729,25.7,43.6,5.87,537,,3
3/23/2009 12:00,,0.53,458.4,41.373,0.110,0.029,2.98,0.791,26.0,45.0,5.79,547,,3
3/23/2009 13:20,,0.17,455.6,36.470,0.118,0.030,2.97,0.692,25.9,44.8,5.76,548,,3
3/23/2009 20:00,,0.64,433.6,38.990,0.112,0.032,2.84,0.724,25.1,44.1,5.97,549,,3
3/24/2009 20:00,,1.00,383.9,33.144,0.094,0.027,2.71,0.687,25.6,45.3,5.79,559,,3
3/25/2009 20:00,,1.00,355.3,28.099,0.079,0.026,2.69,0.664,26.2,47.2,5.57,570,,3
3/26/2009 20:00,,1.00,339.8,32.446,0.083,0.025,2.64,0.681,26.3,47.6,5.41,573,,3
3/27/2009 20:00,,1.00,321.8,32.286,0.081,0.025,2.47,0.682,26.3,47.7,5.32,572,,3
3/28/2009 20:00,,1.00,299.6,29.761,0.076,0.022,2.28,0.701,26.2,47.1,5.20,572,,3
3/29/2009 20:00,,0.83,462.6,92.953,0.177,0.041,3.32,1.000,32.8,49.0,5.00,583,,3
3/30/2009 12:00,,0.36,576.7,57.649,0.137,0.032,3.64,0.896,31.4,47.8,5.13,574,,3
3/30/2009 13:15,,0.17,583.5,68.887,0.159,0.029,3.64,0.980,26.8,46.3,5.43,539,,3
3/30/2009 20:00,,0.31,610.7,69.000,0.163,0.033,3.54,2.507,24.9,44.8,5.34,527,,3
3/31/2009 04:00,,0.33,620.9,61.412,0.154,0.031,3.69,0.982,26.4,43.7,5.31,536,,3
3/31/2009 12:00,,0.33,612.4,51.086,0.133,0.030,3.71,0.818,28.0,43.7,5.20,545,,3
3/31/2009 20:00,,0.67,219.4,45.346,0.115,0.028,3.60,0.709,28.1,44.3,5.37,553,,3
4/1/2009 20:00,,1.00,494.0,33.088,0.090,0.024,3.32,0.694,28.4,46.3,5.30,574,,4
4/2/2009 20:00,,1.00,407.0,36.468,0.086,0.021,3.29,0.654,30.7,51.0,4.78,581,,4
4/3/2009 20:00,,1.00,462.6,40.169,0.106,0.027,3.50,0.698,28.4,46.8,4.51,574,,4
4/4/2009 20:00,,1.00,569.9,50.888,0.127,0.024,3.26,0.787,26.5,46.8,4.76,550,,4
4/5/2009 20:00,,0.67,527.6,42.986,0.102,0.023,3.50,0.688,29.2,44.5,4.49,559,,4
4/6/2009 04:00,,0.33,859.1,301.720,0.513,0.086,3.99,1.523,22.3,35.4,4.82,463,,4
4/6/2009 12:00,,0.20,1165.0,209.840,0.495,0.100,5.01,1.432,19.1,31.7,5.00,394,,4
4/6/2009 13:50,,0.17,1230.0,183.690,0.437,0.103,4.85,1.379,17.9,29.6,5.02,402,,4
4/6/2009 20:00,,0.30,1395.0,197.640,0.466,0.099,5.03,2.035,16.3,24.8,5.40,376,,4
4/7/2009 04:00,,0.33,1490.0,140.170,0.429,0.090,5.31,1.808,15.9,26.0,5.70,376,,4
4/7/2009 12:00,,0.33,1525.0,113.630,0.339,0.081,5.29,1.451,16.5,27.2,5.76,389,,4
4/7/2009 20:00,,0.33,1596.0,99.922,0.345,0.075,5.09,1.381,16.8,27.3,5.74,395,,4
4/8/2009 04:00,,0.33,1688.0,93.775,0.321,0.071,4.89,1.293,16.5,27.0,5.75,394,,4
4/8/2009 12:00,,0.33,1790.0,80.660,0.290,0.068,4.81,1.238,16.5,27.4,5.68,392,,4
4/8/2009 20:00,,0.67,1826.0,64.899,0.251,0.063,4.75,1.118,16.7,27.9,5.83,400,,4
4/9/2009 20:00,,1.00,1670.0,41.525,0.167,0.046,4.49,0.877,18.4,30.7,5.97,452,,4
4/10/2009 20:00,,1.00,1375.0,34.277,0.134,0.038,3.95,0.764,20.1,33.4,5.67,489,,4
4/11/2009 20:00,,1.00,1082.0,33.454,0.111,0.032,3.56,0.719,21.5,35.6,5.28,511,,4
4/12/2009 20:00,,0.83,819.2,25.806,0.106,0.031,3.20,0.747,22.3,36.5,5.11,529,,4
4/13/2009 12:00,,0.36,644.0,32.551,0.101,0.028,2.83,0.713,23.3,38.4,4.69,545,,4
4/13/2009 13:20,,0.17,635.0,37.383,0.091,0.028,2.91,0.645,23.4,38.5,4.81,550,,4
4/13/2009 20:00,,0.64,583.5,29.074,0.075,0.017,2.51,0.711,23.3,38.6,4.70,553,,4
4/14/2009 20:00,,0.67,612.4,37.109,0.111,0.020,2.98,0.760,24.3,39.4,4.66,551,,4
4/15/2009 04:00,,0.33,805.0,101.770,0.254,0.070,4.19,1.149,20.7,33.8,5.16,500,,4
4/15/2009 12:00,,0.33,910.0,57.617,0.178,0.039,4.22,1.055,22.7,37.0,5.28,524,,4
4/15/2009 20:00,,0.33,967.2,95.482,0.238,0.044,4.75,1.107,22.0,34.8,5.74,489,,4
4/16/2009 04:00,,0.33,1003.1,82.386,0.230,0.029,4.65,1.283,19.3,33.1,5.77,460,,4
4/16/2009 12:00,,0.33,1036.0,74.193,0.200,0.018,4.57,1.478,19.4,32.8,5.72,466,,4
4/16/2009 20:00,,0.67,1070.0,58.272,0.169,0.037,4.43,1.201,19.6,32.9,5.66,474,,4
4/17/2009 20:00,,1.00,1100.0,33.468,0.106,0.030,4.11,0.936,20.7,35.0,5.55,506,,4
4/18/2009 20:00,,1.00,1010.0,22.094,0.077,0.008,3.88,0.758,23.6,39.1,5.03,535,,4
4/19/2009 20:00,,0.83,787.0,22.797,0.074,0.021,3.24,0.803,23.3,38.8,4.14,551,,4
4/20/2009 12:00,,0.36,789.0,33.264,0.100,0.032,3.53,0.933,24.0,39.7,4.17,558,,4
4/20/2009 13:15,,0.17,803.0,35.580,0.102,0.028,3.55,0.906,24.0,39.7,4.02,557,,4
4/20/2009 20:00,,0.64,907.8,59.000,0.174,0.046,4.18,1.035,21.1,35.4,4.81,517,,4
4/21/2009 20:00,,1.00,1042.0,73.217,0.208,0.038,4.84,1.352,18.4,32.4,5.64,465,,4
4/22/2009 20:00,,1.00,1121.0,43.052,0.131,0.027,4.35,1.035,20.5,34.4,5.09,491,,4
4/23/2009 20:00,,1.00,1106.0,26.939,0.095,0.023,3.86,0.868,20.8,34.9,4.54,520,,4
4/24/2009 20:00,,1.00,982.6,24.000,0.079,0.019,3.42,0.811,22.3,35.8,3.26,539,,4
4/25/2009 20:00,,1.00,711.3,24.048,0.076,0.017,3.18,0.713,23.6,38.3,3.52,557,,4
4/26/2009 20:00,,0.83,482.0,24.546,0.076,0.020,2.68,0.702,24.5,39.6,2.29,575,,4
4/27/2009 12:00,,0.36,409.8,28.421,0.081,0.021,2.40,0.723,24.0,40.3,1.76,579,,4
4/27/2009 13:15,,0.17,405.6,30.511,0.087,0.017,2.38,0.677,23.7,39.8,3.40,580,,4
4/27/2009 20:00,,0.64,385.2,51.452,0.114,0.018,2.24,0.768,23.8,41.0,3.17,584,,4
4/28/2009 20:00,,1.00,343.6,45.226,0.106,0.022,2.07,0.732,24.6,41.0,3.08,590,,4
4/29/2009 20:00,,1.00,326.6,36.636,0.089,0.018,2.05,0.616,25.1,43.3,3.15,590,,4
4/30/2009 20:00,,0.67,376.1,40.969,0.107,0.018,2.21,0.661,24.2,41.5,3.75,589,,4
5/1/2009 04:00,,0.33,500.4,48.324,0.144,0.021,3.05,0.965,23.4,39.2,4.36,560,,5
5/1/2009 12:00,,0.33,590.3,44.802,0.140,0.035,3.27,0.945,23.1,38.8,4.52,565,,5
5/1/2009 20:00,,0.33,651.2,59.378,0.157,0.027,4.16,1.030,22.8,38.5,5.16,549,,5
5/2/2009 04:00,,0.33,692.6,49.319,0.135,0.029,3.85,0.939,21.0,37.8,5.14,543,,5
5/2/2009 12:00,,0.33,726.5,53.639,0.138,0.025,3.87,1.118,20.0,35.5,5.31,518,,5
5/2/2009 20:00,,0.67,746.0,54.561,0.135,0.022,3.57,1.034,19.3,33.0,5.28,506,,5
5/3/2009 20:00,,0.83,722.7,31.872,0.090,0.018,3.04,0.801,20.9,34.8,5.16,539,,5
5/4/2009 12:00,,0.37,626.0,31.832,0.081,0.009,2.86,0.733,23.2,36.6,4.65,566,,5
5/4/2009 13:45,,0.17,619.2,28.875,0.089,0.006,2.90,0.671,23.3,36.6,4.52,567,,5
5/4/2009 20:00,,0.63,564.8,47.539,0.110,0.017,2.85,0.969,24.4,40.1,4.39,576,,5
5/5/2009 20:00,,1.00,409.8,27.755,0.080,0.015,2.27,0.729,24.4,39.5,3.46,591,,5
5/6/2009 20:00,,1.00,335.0,29.082,0.087,0.016,2.04,0.814,23.9,40.6,2.96,598,,5
5/7/2009 20:00,,1.00,309.8,28.616,0.078,0.015,1.90,0.774,24.1,41.5,2.64,594,,5
5/8/2009 20:00,,1.00,307.4,30.612,0.082,0.017,1.97,0.749,24.6,40.8,2.80,598,,5
5/9/2009 20:00,,1.00,285.4,27.234,0.079,0.018,1.90,0.743,24.7,41.9,2.96,608,,5
5/10/2009 20:00,,0.67,261.1,30.850,0.087,0.022,2.05,0.721,26.7,45.2,2.90,615,,5
5/11/2009 04:00,,0.33,251.4,75.240,0.141,0.019,1.82,1.038,25.0,43.1,3.00,615,,5
5/11/2009 12:00,,0.67,242.6,24.793,0.075,0.017,1.82,0.722,24.7,41.3,2.62,612,,5
5/11/2009 12:45,,0.50,242.1,25.000,0.081,0.019,1.78,0.636,25.2,42.5,3.01,617,,5
5/12/2009 12:00,,1.00,226.6,40.515,0.087,0.016,1.69,0.734,24.7,41.6,2.85,619,,5
5/14/2009 04:00,,0.33,215.4,115.090,0.188,0.017,1.81,1.047,28.2,42.0,2.90,616,,5
5/14/2009 12:00,,0.33,211.6,47.169,0.121,0.011,2.86,0.717,25.9,41.2,3.19,611,,5
5/14/2009 20:00,,0.33,210.9,65.298,0.174,0.042,4.25,1.242,24.9,37.7,3.69,574,,5
5/15/2009 04:00,,0.33,214.6,41.925,0.127,0.024,3.64,1.007,26.2,41.0,3.52,603,,5
5/15/2009 12:00,,0.67,273.6,53.240,0.155,0.033,4.08,1.118,28.5,41.7,3.97,613,,5
5/16/2009 12:00,,1.00,400.0,31.716,0.088,0.018,3.51,0.891,25.3,40.5,3.73,613,,5
5/17/2009 12:00,,0.67,537.2,31.434,0.084,0.013,2.65,0.869,22.5,39.2,4.21,575,,5
5/17/2009 20:00,,0.33,607.3,68.686,0.149,0.015,3.14,1.327,19.5,33.8,4.18,513,,5
5/18/2009 04:00,,0.33,653.0,59.157,0.143,0.020,3.13,1.238,18.7,31.9,4.57,495,,5
5/18/2009 12:00,,0.18,680.0,62.500,0.146,0.027,2.82,1.249,17.2,28.4,5.21,486,,5
5/18/2009 12:45,,0.50,681.8,52.040,0.143,0.013,2.90,1.074,17.7,30.2,5.06,483,,5
5/19/2009 12:00,,0.98,663.8,37.811,0.103,0.025,2.66,0.963,18.4,29.6,5.25,516,,5
5/20/2009 12:00,,1.00,524.4,32.437,0.089,0.024,2.29,0.817,20.6,32.0,4.91,550,,5
5/21/2009 12:00,,1.00,382.6,31.802,0.086,0.023,1.95,0.813,21.6,33.2,4.80,571,,5
5/22/2009 12:00,,1.00,296.0,41.916,0.092,0.026,1.83,0.750,22.5,35.0,4.76,585,,5
5/23/2009 12:00,,1.00,250.6,42.512,0.104,0.027,1.75,0.787,22.6,36.0,4.75,595,,5
5/24/2009 12:00,,1.00,224.2,89.977,0.157,0.030,1.74,0.985,22.6,35.9,4.86,606,,5
5/26/2009 13:06,,0.67,192.4,43.542,0.108,0.029,1.52,0.811,24.0,39.5,4.98,614,,5
5/27/2009 04:00,,0.33,343.6,13.111,0.293,0.052,2.67,1.403,21.6,37.4,4.94,563,,5
5/27/2009 12:00,,0.33,597.1,297.100,0.628,0.118,8.36,3.084,19.3,26.5,5.55,480,,5
5/27/2009 20:00,,0.33,757.9,133.640,0.405,-9.000,9.59,2.322,21.4,31.2,6.10,538,,5
5/28/2009 04:00,,0.33,857.0,142.610,0.368,0.084,9.76,1.949,20.1,32.3,6.03,533,,5
5/28/2009 12:00,,0.33,894.8,115.380,0.309,0.058,11.11,2.235,20.1,34.2,6.05,538,,5
5/28/2009 20:00,,0.33,925.2,77.267,0.247,0.048,10.16,1.871,21.0,36.8,6.10,554,,5
5/29/2009 04:00,,0.33,896.9,57.034,0.197,0.042,8.56,1.581,21.7,35.2,6.04,561,,5
5/29/2009 12:00,,0.33,882.2,58.704,0.201,0.038,7.10,1.370,21.1,31.6,6.05,530,,5
5/29/2009 20:00,,0.33,842.3,79.395,0.220,0.045,7.68,1.533,20.1,31.6,6.52,523,,5
5/30/2009 04:00,,0.33,779.0,54.347,0.177,0.044,7.20,1.340,21.7,33.5,6.56,552,,5
5/30/2009 12:00,,0.33,692.6,52.527,0.167,0.043,6.52,1.158,22.3,33.7,6.72,570,,5
5/30/2009 20:00,,0.33,600.5,45.364,0.168,0.043,6.08,1.184,22.9,34.4,6.88,572,,5
5/31/2009 04:00,,0.33,510.0,37.703,0.136,0.039,5.33,1.041,22.4,34.4,6.77,583,,5
5/31/2009 12:00,,0.33,426.6,37.594,0.136,0.034,4.68,1.002,21.7,35.2,6.37,592,,5
5/31/2009 20:00,,0.33,360.5,37.489,0.136,0.035,4.44,0.933,22.0,35.9,6.37,598,,5
6/1/2009 04:00,,0.33,311.0,35.503,0.118,0.032,4.23,0.984,22.4,37.0,6.41,607,,6
6/1/2009 12:00,,0.19,285.4,45.314,0.131,0.029,3.76,1.058,23.3,38.0,6.58,614,,6
6/1/2009 13:10,,0.17,283.0,39.344,0.135,0.024,4.03,0.959,23.3,38.7,6.29,607,,6
6/1/2009 20:00,,0.48,267.6,67.647,0.149,0.034,3.59,1.016,24.9,36.4,6.19,598,,6
6/2/2009 12:00,,0.50,295.1,67.226,0.161,0.036,3.97,1.043,23.1,36.5,6.31,595,,6
6/2/2009 20:00,,0.33,386.5,250.520,0.419,0.058,5.81,1.935,23.5,34.5,6.36,554,,6
6/3/2009 04:00,,0.33,425.2,108.910,0.250,0.048,6.69,1.471,24.4,35.4,6.76,590,,6
6/3/2009 12:00,,0.33,411.2,70.844,0.175,0.035,6.63,1.110,26.1,38.2,7.07,611,,6
6/3/2009 20:00,,0.50,376.1,54.545,0.135,0.036,6.00,1.034,26.2,40.1,7.14,625,,6
6/4/2009 12:00,,0.83,301.4,45.901,0.125,0.030,5.04,0.938,26.9,41.4,7.22,643,,6
6/5/2009 12:00,,1.00,241.0,60.975,0.133,0.029,4.32,0.967,28.1,44.6,6.97,648,,6
6/8/2009 12:57,,1.00,171.8,47.756,0.131,0.032,2.85,0.797,26.3,42.2,6.65,650,,6
6/12/2009 20:00,,1.00,278.1,45.497,0.129,0.037,2.48,0.793,24.4,39.5,6.99,615,,6
6/13/2009 04:00,,0.33,367.0,62.015,0.160,0.040,5.70,1.309,21.8,37.1,7.19,599,,6
6/13/2009 12:00,,0.33,428.0,117.510,0.241,0.041,6.88,1.689,19.6,31.9,6.65,540,,6
6/13/2009 20:00,,0.33,447.0,52.182,0.152,0.037,5.68,1.227,22.0,32.2,6.56,538,,6
6/14/2009 04:00,,0.33,432.2,52.361,0.148,0.037,4.88,1.089,19.5,29.1,6.34,505,,6
6/14/2009 12:00,,0.33,394.4,50.200,0.133,0.036,4.53,1.007,21.5,31.4,6.61,538,,6
6/14/2009 20:00,,0.33,348.8,45.215,0.121,0.036,4.07,0.937,22.4,32.8,6.66,557,,6
6/15/2009 04:00,,0.33,308.6,38.657,0.112,0.036,3.61,0.991,22.3,33.4,6.75,562,,6
6/15/2009 12:00,,0.19,282.2,46.777,0.123,0.034,3.27,0.934,21.8,33.8,6.79,572,,6
6/15/2009 13:06,,1.00,279.0,33.980,0.130,0.030,3.28,0.895,22.0,33.7,6.70,563,,6
6/19/2009 20:00,,1.00,195.9,501.970,0.835,0.130,9.92,3.512,10.9,20.9,6.08,398,,6
6/20/2009 04:00,,0.33,183.0,354.350,0.674,0.135,11.69,3.190,14.6,23.4,6.90,445,,6
6/20/2009 12:00,,0.33,175.3,275.650,0.545,0.093,14.22,2.902,15.1,26.8,7.56,483,,6
6/20/2009 20:00,,0.33,168.3,250.780,0.477,0.080,13.05,2.844,15.1,25.7,7.46,470,,6
6/21/2009 04:00,,0.33,162.7,207.580,0.435,0.080,12.49,2.484,14.4,24.2,7.41,452,,6
6/21/2009 12:00,,0.33,162.7,163.600,0.381,0.083,11.62,2.150,14.3,23.0,7.46,447,,6
6/21/2009 20:00,,0.33,158.4,117.020,0.334,0.084,10.56,2.044,14.2,22.5,7.55,440,,6
6/22/2009 04:00,,0.33,149.7,91.990,0.287,0.081,9.61,1.970,13.8,22.1,7.74,436,,6
6/22/2009 12:00,,0.19,767.4,75.746,0.248,0.078,8.64,1.894,13.5,21.8,7.76,436,,6
6/22/2009 13:07,,0.17,825.5,80.564,0.244,0.080,8.69,1.724,13.5,22.0,7.92,433,,6
6/22/2009 20:00,,0.31,1590.0,65.871,0.203,0.067,8.00,1.641,13.8,22.0,7.91,440,,6
6/23/2009 04:00,,0.33,1645.0,46.590,0.172,0.066,7.98,1.532,13.7,22.0,8.03,444,,6
6/23/2009 12:00,,0.33,1660.0,40.885,0.161,0.061,6.52,1.396,14.2,22.9,8.02,454,,6
6/23/2009 20:00,,0.33,1645.0,36.925,0.149,0.059,6.08,1.346,14.6,23.5,8.21,468,,6
6/24/2009 04:00,,0.33,1602.0,31.028,0.165,0.073,5.75,1.518,15.2,24.6,8.28,479,,6
6/24/2009 12:00,,0.33,1530.0,33.269,0.131,0.051,5.38,1.262,15.5,25.1,8.25,497,,6
6/24/2009 20:00,,0.33,1435.0,33.195,0.129,0.050,5.37,1.230,16.6,26.9,8.51,509,,6
6/25/2009 04:00,,0.33,1302.0,29.472,0.133,0.051,5.18,1.229,17.3,27.7,8.37,518,,6
6/25/2009 12:00,,0.33,1144.0,35.623,0.147,0.054,5.01,1.324,17.6,27.8,8.35,524,,6
6/25/2009 20:00,,0.67,996.2,35.019,0.151,0.060,4.74,1.420,18.2,28.6,8.55,532,,6
6/26/2009 20:00,,1.00,494.0,194.870,0.295,0.051,3.28,1.754,19.2,30.3,8.43,565,,6
6/27/2009 20:00,,0.83,279.8,41.758,0.134,0.040,2.64,0.908,20.7,32.8,8.48,590,,6
6/28/2009 12:00,,0.85,236.2,99.712,0.198,0.039,2.45,1.141,21.3,34.1,8.61,596,,6
6/29/2009 13:00,,1.00,198.8,71.364,0.154,0.045,2.16,0.904,22.4,35.4,9.30,620,,6
7/6/2009 13:20,,1.00,105.4,63.479,0.148,0.029,1.16,1.836,26.0,39.9,8.13,658,,7
7/13/2009 13:22,,1.00,73.4,58.645,0.151,0.041,0.85,0.921,29.7,41.6,5.28,640,,7
7/20/2009 12:37,,1.00,54.1,59.570,0.156,0.049,0.26,0.838,32.6,51.1,4.48,659,,7
7/27/2009 13:00,,1.00,58.9,41.910,0.158,0.059,0.58,0.377,30.8,44.4,4.58,633,,7
8/3/2009 13:04,,1.00,42.7,50.130,0.164,0.055,0.29,0.896,35.3,52.1,4.92,678,,8
8/10/2009 13:03,,1.00,36.7,33.268,0.149,0.073,0.20,0.683,40.2,54.2,4.75,-9,,8
8/17/2009 14:21,,1.00,32.7,51.153,0.204,0.082,0.18,0.354,36.2,48.5,8.04,705,,8
8/24/2009 13:50,,1.00,55.4,76.378,0.222,0.066,0.90,1.009,38.4,48.4,9.01,-9,,8
8/29/2009 20:00,,1.00,305.0,63.338,0.165,0.018,0.96,0.978,24.2,41.7,8.15,549,,8
8/30/2009 04:00,,0.33,327.8,96.395,0.265,0.018,2.83,1.315,16.7,27.8,5.48,384,,8
8/30/2009 12:00,,0.33,295.1,77.322,0.256,0.015,2.80,1.320,19.4,30.8,6.38,428,,8
8/30/2009 20:00,,1.00,155.3,68.343,0.249,0.012,2.26,1.432,21.3,33.1,6.64,-9,,8
9/7/2009 13:35,,1.00,44.3,74.288,0.163,0.049,0.52,0.898,29.2,52.0,8.32,655,,9
9/14/2009 13:00,,1.00,83.9,66.715,0.159,0.044,0.89,0.862,23.6,41.9,8.67,566,,9
9/21/2009 12:45,,1.00,49.1,56.797,0.160,0.052,0.42,0.733,30.4,48.8,8.35,675,,9
9/28/2009 13:38,,1.00,55.4,46.259,0.140,0.052,0.12,0.562,31.3,48.3,6.20,683,,9
10/5/2009 13:11,,1.00,50.8,35.545,0.130,0.032,0.61,0.815,37.0,48.8,7.62,687,,10
10/10/2009 20:00,,1.00,182.3,31.007,0.166,0.071,1.80,0.880,36.0,47.1,7.67,661,,10
10/11/2009 04:00,,0.33,217.0,28.436,0.145,0.057,1.83,0.791,35.8,49.5,8.40,660,,10
10/11/2009 12:00,,0.33,237.8,26.243,0.145,0.046,1.97,0.925,35.5,48.3,7.94,652,,10
10/11/2009 20:00,,0.33,243.4,24.532,0.135,0.040,2.22,0.972,34.6,49.3,7.90,641,,10
10/12/2009 04:00,,0.37,236.2,29.523,0.134,0.039,2.45,0.964,34.6,47.7,8.07,636,,10
10/12/2009 13:45,,1.00,218.6,27.200,0.148,0.036,2.47,1.031,33.9,46.6,8.15,640,,10
10/19/2009 13:40,,1.00,106.0,7.544,0.058,0.023,1.00,0.573,34.8,56.5,7.55,692,,10
10/23/2009 20:00,,1.00,202.8,41.666,0.203,0.051,1.35,0.924,28.7,51.0,7.38,656,,10
10/24/2009 04:00,,0.33,259.3,48.576,0.368,0.176,2.36,1.150,32.2,45.0,7.27,641,,10
10/24/2009 12:00,,0.33,300.5,55.693,0.353,0.156,3.43,1.161,29.7,44.5,6.91,608,,10
10/24/2009 20:00,,0.33,422.4,49.311,0.224,0.064,2.05,1.010,34.2,47.6,7.63,655,,10
10/25/2009 04:00,,0.33,514.8,36.363,0.159,0.019,1.68,1.051,28.0,44.9,6.78,593,,10
10/25/2009 12:00,,0.33,545.2,51.587,0.229,0.040,3.21,1.286,28.0,40.2,7.00,537,,10
10/25/2009 20:00,,0.33,542.0,40.959,0.256,0.051,3.94,1.293,29.3,39.9,7.77,554,,10
